price,sqft_living,grade,yr_built,zipcode
0.0,1180,7,1956,98155
2.0,2270,8,1999,98133
0.0,1830,7,1977,98042
3.0,3910,9,1949,98112
0.0,890,6,1957,98148
1.0,1820,7,1974,98034
3.0,2440,10,1988,98029
1.0,1110,6,1916,98109
1.0,1870,7,1969,98034
2.0,1240,8,1914,98144
2.0,1560,7,1967,98034
2.0,1910,8,1989,98029
2.0,2200,9,1952,98166
1.0,2530,8,1994,98023
0.0,1130,7,1958,98056
0.0,820,6,1918,98106
0.0,960,6,1918,98118
2.0,1980,8,1930,98144
3.0,3370,10,2001,98034
3.0,7420,12,2002,98045
1.0,1800,7,1995,98038
3.0,3990,9,1990,98011
3.0,4070,8,2002,98115
2.0,1640,7,1915,98011
3.0,3730,10,1990,98029
0.0,1220,7,1966,98058
3.0,3490,9,2009,98112
1.0,1730,7,1999,98148
1.0,3430,8,1972,98023
1.0,2320,7,1994,98038
1.0,2030,7,1953,98166
3.0,4850,10,1977,98005
0.0,1340,7,1968,98028
1.0,1130,6,1948,98155
0.0,1180,6,2005,98038
0.0,910,6,1943,98118
2.0,1630,7,1908,98115
1.0,710,7,1943,98102
1.0,1520,5,1948,98045
2.0,2820,9,2014,98155
1.0,1970,7,1942,98126
1.0,2240,8,1968,98058
3.0,1860,8,1956,98116
1.0,1780,6,1919,98118
0.0,1788,7,1990,98002
2.0,1880,8,1988,98007
2.0,2300,8,1977,98052
0.0,1610,7,1994,98030
1.0,2270,7,1964,98011
2.0,1230,7,1925,98119
3.0,3420,9,2004,98010
0.0,1670,7,1953,98148
2.0,1120,7,1946,98117
1.0,2580,8,2005,98031
3.0,3847,9,1975,98003
1.0,3630,9,1979,98092
3.0,3580,10,1979,98074
3.0,4050,10,1980,98040
3.0,3240,10,1992,98010
3.0,1540,7,1902,98122
1.0,2550,7,2003,98056
3.0,2340,8,1953,98199
1.0,2320,8,2004,98059
2.0,1640,7,2011,98106
0.0,910,6,1983,98045
1.0,2550,8,1990,98019
1.0,2660,8,1997,98045
2.0,1480,7,1996,98033
3.0,2810,7,1962,98008
2.0,830,7,1924,98103
3.0,3510,10,1990,98038
1.0,2480,7,2004,98058
3.0,3720,9,1905,98102
2.0,2150,8,1984,98052
2.0,2370,9,2003,98065
3.0,4310,10,1988,98053
2.0,2990,8,1996,98059
2.0,1350,8,1930,98117
2.0,2370,7,1992,98027
0.0,1410,7,1985,98001
0.0,1170,6,1949,98146
2.0,1800,8,1999,98075
3.0,3650,9,1951,98115
0.0,1490,7,1993,98038
3.0,3610,10,1996,98075
2.0,2050,7,1959,98058
0.0,1092,6,1918,98106
0.0,2010,8,1979,98023
0.0,1680,7,1953,98003
2.0,2510,9,1960,98034
2.0,2280,8,2004,98077
2.0,2510,7,2001,98053
3.0,3190,9,1976,98006
2.0,4690,10,1995,98155
2.0,1850,7,1977,98072
3.0,4160,11,2001,98059
3.0,2220,8,1925,98105
3.0,2870,10,1991,98052
3.0,3950,10,1955,98117
1.0,1740,8,2002,98065
3.0,4780,10,1975,98039
3.0,3160,10,1980,98005
0.0,1990,7,1955,98023
3.0,3920,10,1996,98053
0.0,960,7,1963,98022
2.0,1540,7,1980,98133
0.0,1970,7,2002,98059
2.0,1880,8,1993,98029
0.0,2000,8,1964,98178
2.0,1990,8,1997,98034
1.0,1400,6,1948,98106
2.0,3190,9,1997,98010
1.0,1000,7,1947,98125
0.0,1670,7,1978,98023
2.0,2100,7,1924,98105
1.0,1010,6,1903,98118
3.0,2030,7,1926,98103
0.0,1090,6,1950,98028
2.0,2440,7,1976,98072
1.0,2500,9,2002,98092
3.0,3420,9,2002,98074
3.0,2850,8,1998,98052
3.0,2030,8,1927,98116
3.0,4590,11,1927,98112
1.0,2230,7,2004,98065
2.0,1810,8,1962,98027
3.0,4000,7,1978,98122
3.0,1490,8,1958,98005
3.0,4225,11,1985,98074
3.0,2120,8,1929,98105
0.0,1030,7,1968,98056
0.0,2310,7,1976,98058
1.0,1830,8,1985,98028
1.0,2120,7,1913,98070
1.0,2500,7,1966,98106
1.0,2470,8,1990,98031
1.0,940,6,1916,98133
3.0,3260,8,1964,98008
2.0,1660,8,1980,98052
3.0,4370,10,1984,98053
3.0,2620,9,1995,98052
0.0,1500,7,1968,98092
1.0,910,7,1936,98136
0.0,1430,6,1957,98118
0.0,900,6,1941,98136
1.0,1250,6,1959,98008
3.0,3850,9,1964,98004
3.0,3450,10,1987,98052
3.0,3950,10,2001,98065
0.0,1950,6,1939,98188
1.0,1700,7,2003,98065
1.0,2370,7,2004,98065
3.0,1600,7,1929,98102
3.0,4060,9,1924,98102
1.0,1322,8,2005,98144
0.0,1140,7,1983,98003
1.0,1280,7,2007,98144
3.0,3080,8,2008,98052
1.0,1210,7,1906,98117
1.0,1950,7,1962,98133
1.0,1450,6,1947,98133
0.0,1590,7,1991,98003
0.0,1240,7,1959,98032
2.0,1440,7,1974,98075
3.0,3470,10,1993,98027
3.0,5100,10,2001,98075
3.0,2430,8,1952,98004
3.0,2420,8,1948,98115
0.0,1510,7,1990,98003
0.0,1200,7,1947,98115
1.0,2240,7,2002,98065
3.0,1870,7,1920,98103
2.0,1110,7,1932,98199
3.0,3210,7,1914,98136
2.0,2090,8,1975,98034
2.0,1320,7,1994,98122
1.0,1340,7,1960,98125
2.0,1020,7,1941,98115
0.0,1220,7,1980,98059
1.0,1220,7,1980,98059
2.0,1390,7,1915,98117
3.0,2970,9,1900,98112
1.0,1440,7,1990,98070
1.0,1550,7,1953,98136
1.0,1904,7,1999,98010
0.0,1400,7,1975,98001
1.0,2140,8,2005,98029
1.0,1320,7,1943,98166
2.0,2620,7,1948,98177
0.0,2300,8,1996,98092
2.0,2000,8,1996,98028
3.0,2960,9,1952,98116
3.0,2700,10,1977,98040
2.0,1740,8,1958,98146
1.0,1770,7,2003,98038
0.0,1290,7,1947,98168
1.0,1450,7,1962,98034
0.0,1420,7,1985,98042
1.0,1330,7,1924,98126
3.0,1760,7,1927,98103
3.0,2010,7,1912,98122
2.0,2560,8,1960,98006
1.0,1260,7,1983,98052
3.0,2420,8,1972,98052
0.0,1010,6,1959,98144
2.0,1770,6,1970,98034
0.0,890,6,1943,98103
3.0,1670,7,1925,98126
0.0,1360,7,1992,98045
2.0,2120,9,1988,98011
2.0,1910,8,1998,98007
1.0,1480,7,1940,98177
0.0,1090,7,1955,98002
3.0,1670,8,1973,98052
3.0,1670,8,1973,98052
3.0,3650,9,1969,98040
2.0,1970,8,1969,98115
1.0,1320,6,1910,98118
1.0,1710,7,1954,98126
2.0,1740,8,1977,98056
2.0,2200,8,1988,98119
3.0,2010,9,1999,98118
3.0,3910,11,1985,98014
0.0,470,4,1947,98014
2.0,2330,8,1984,98052
0.0,1930,6,1929,98065
3.0,3270,9,2007,98056
0.0,1650,8,1985,98023
1.0,2220,7,1983,98059
2.0,2470,7,1916,98126
1.0,1300,7,1977,98077
1.0,2530,7,1966,98030
1.0,2400,7,1961,98146
0.0,1500,7,1999,98001
1.0,1700,7,1967,98034
0.0,2120,7,1977,98002
1.0,2240,8,2002,98042
0.0,1540,7,1987,98042
2.0,1890,8,1978,98053
2.0,1260,7,1920,98033
0.0,1160,7,1983,98034
0.0,1300,6,1960,98070
2.0,3220,8,1978,98074
0.0,2020,7,1962,98058
3.0,2990,8,1959,98005
1.0,1420,7,1953,98117
0.0,1020,7,1956,98106
2.0,2400,8,1988,98027
3.0,3640,10,1982,98008
1.0,1550,8,2007,98106
2.0,1870,8,2006,98053
2.0,2340,8,1995,98028
3.0,3350,10,2014,98119
2.0,1710,7,1921,98116
0.0,1180,7,1940,98125
1.0,1600,7,1966,98034
1.0,1300,7,1959,98115
0.0,1040,7,1955,98155
0.0,1220,7,1954,98106
0.0,2240,8,2002,98038
1.0,1420,7,1959,98103
0.0,1580,7,1988,98003
0.0,2390,7,1938,98059
2.0,2260,8,1977,98006
0.0,1890,7,1964,98092
2.0,1830,7,1949,98118
1.0,1000,6,1969,98072
2.0,2180,8,1961,98177
1.0,2320,8,1962,98058
0.0,840,6,1921,98146
0.0,840,6,1921,98146
2.0,2350,8,1977,98006
2.0,2040,7,1997,98070
2.0,2370,8,1996,98042
0.0,1590,7,1962,98001
0.0,1380,7,1977,98045
0.0,1940,7,1980,98125
3.0,3320,9,2001,98010
2.0,1090,7,1947,98105
0.0,1650,7,1967,98003
1.0,1110,6,1940,98033
3.0,2110,7,1942,98115
3.0,1850,6,1900,98107
0.0,600,6,1920,98106
2.0,2760,8,1926,98122
3.0,2970,9,1962,98075
2.0,2300,7,1979,98077
2.0,2030,8,2001,98027
2.0,2160,8,1942,98117
2.0,1650,7,1926,98116
3.0,3140,8,2004,98006
2.0,2690,9,1986,98092
0.0,1940,7,1960,98155
0.0,1220,6,1940,98022
0.0,1300,6,1975,98092
0.0,1660,7,1979,98045
3.0,3390,8,1916,98144
3.0,2310,7,1950,98004
1.0,950,7,1941,98108
3.0,2400,7,1924,98109
1.0,1780,6,1944,98146
1.0,1280,7,1958,98008
3.0,1930,7,1953,98119
3.0,2560,8,1966,98008
0.0,920,6,1906,98118
2.0,1900,8,1971,98074
2.0,2270,6,1900,98056
1.0,2080,8,1978,98059
2.0,1460,8,1968,98033
2.0,1670,8,1976,98075
1.0,2810,9,1998,98092
0.0,2370,8,1994,98003
0.0,1700,8,1972,98056
1.0,1630,7,1941,98133
3.0,2930,8,1939,98144
0.0,860,6,1949,98168
2.0,1980,9,1994,98042
1.0,2080,9,1987,98058
0.0,1060,7,1957,98188
0.0,1590,7,2000,98019
1.0,1980,7,1959,98177
1.0,1720,7,1971,98034
2.0,1350,7,1954,98004
2.0,2080,8,1978,98077
0.0,2090,8,2002,98042
2.0,2030,7,2008,98199
3.0,2680,9,1989,98045
1.0,1820,7,1980,98133
0.0,1300,7,1983,98198
1.0,2210,8,1993,98031
2.0,1400,7,1963,98008
3.0,2040,8,1917,98107
1.0,2420,8,1985,98027
0.0,1920,7,1962,98198
3.0,3860,10,1975,98004
2.0,2760,7,1979,98072
3.0,3450,10,1993,98122
0.0,1040,6,1947,98168
2.0,2220,8,1975,98177
1.0,2470,7,1991,98022
0.0,1300,7,1962,98003
2.0,1960,8,1989,98074
3.0,2040,8,1928,98103
3.0,3030,9,1999,98074
2.0,2260,7,1977,98034
3.0,2670,9,1987,98007
0.0,1520,7,1986,98030
3.0,3610,10,1930,98126
2.0,1130,7,1942,98199
1.0,1480,7,1991,98103
3.0,3540,9,1970,98125
1.0,2100,7,1963,98188
3.0,3366,8,1937,98199
2.0,1810,7,1903,98107
2.0,1680,7,1926,98144
3.0,2450,8,1962,98125
0.0,1150,7,1962,98001
0.0,1150,7,1962,98001
3.0,3240,9,2003,98075
3.0,3480,11,1984,98005
1.0,2800,9,2006,98038
3.0,3240,8,1960,98118
0.0,1480,6,1978,98056
2.0,1700,6,1909,98117
1.0,1240,7,1939,98133
3.0,3720,10,2008,98004
2.0,1910,8,2001,98052
0.0,2120,7,1960,98198
2.0,3020,7,2002,98065
2.0,2250,7,1987,98065
2.0,1650,7,1947,98125
0.0,880,7,2007,98126
0.0,1860,7,1957,98198
3.0,3840,10,2008,98144
0.0,2192,8,2006,98030
1.0,1590,7,2003,98056
2.0,3700,7,1962,98028
2.0,3670,10,2005,98058
1.0,1630,7,1953,98155
3.0,4230,9,1951,98166
1.0,1060,6,1932,98115
2.0,2700,9,1991,98072
1.0,2110,8,1975,98034
3.0,3720,10,1999,98074
3.0,3440,11,2006,98199
2.0,2420,8,1985,98074
0.0,1090,7,1929,98106
2.0,2910,8,1998,98065
1.0,1050,7,1948,98118
0.0,1610,7,1965,98003
0.0,1760,8,1986,98030
2.0,1540,7,1977,98075
3.0,2580,8,1959,98125
2.0,1370,7,1905,98107
2.0,1440,8,2005,98053
0.0,1410,7,1962,98058
2.0,1980,8,1959,98005
3.0,2440,7,2000,98005
1.0,1350,7,1986,98019
2.0,3130,9,1985,98072
0.0,880,5,1950,98002
2.0,1920,7,1961,98008
3.0,2700,8,1937,98115
2.0,1670,7,1917,98136
3.0,3470,10,1963,98040
2.0,1820,8,1983,98034
1.0,1310,7,1950,98133
1.0,1790,8,1998,98042
2.0,2460,8,2006,98059
0.0,1060,7,1973,98058
1.0,1340,7,1961,98034
2.0,1480,8,1971,98052
3.0,3500,9,2005,98065
2.0,2910,9,1969,98003
1.0,1940,8,1974,98072
2.0,2280,8,2003,98075
1.0,1190,8,1998,98103
2.0,1260,7,1951,98146
2.0,2270,7,1965,98052
2.0,1990,7,1965,98126
1.0,1500,7,1901,98144
1.0,2060,7,1989,98022
2.0,1950,8,1983,98052
1.0,1790,7,1980,98034
3.0,1520,6,1951,98004
3.0,3240,9,1984,98040
0.0,2440,8,1977,98030
2.0,2220,7,1916,98116
3.0,2640,7,1915,98117
2.0,1450,7,1925,98105
2.0,1550,8,1987,98033
3.0,6200,11,1988,98040
2.0,2810,8,1980,98052
2.0,2080,7,1970,98011
3.0,1370,7,1955,98004
3.0,2920,11,1966,98004
0.0,1000,6,1940,98146
0.0,1210,7,1984,98038
1.0,2790,8,2004,98038
1.0,1660,6,1908,98146
2.0,1650,7,1950,98103
0.0,1300,7,1980,98001
1.0,1090,7,1968,98034
3.0,2660,9,1959,98039
0.0,940,5,1909,98001
3.0,2750,9,1978,98006
3.0,3850,10,1998,98006
1.0,860,7,1940,98133
3.0,2070,7,1962,98040
3.0,2290,8,2007,98053
3.0,2340,8,1964,98177
2.0,2680,8,1974,98027
0.0,1710,8,1976,98042
2.0,1800,7,1955,98008
0.0,1510,7,1966,98028
1.0,1700,8,1994,98055
1.0,1350,7,1912,98107
0.0,2140,7,1967,98031
1.0,2700,7,1969,98108
2.0,920,7,1906,98103
1.0,1500,7,1958,98133
2.0,1510,7,1922,98117
0.0,1980,7,1962,98058
3.0,4500,9,1980,98040
1.0,3220,8,2006,98059
2.0,1140,7,2001,98122
0.0,1490,7,1993,98038
3.0,4360,10,1993,98053
0.0,960,7,1955,98006
1.0,2253,7,1957,98198
0.0,770,6,1948,98155
1.0,1310,8,1999,98059
0.0,980,6,1948,98106
2.0,1820,8,1987,98075
3.0,3980,10,2001,98074
2.0,3010,8,1978,98028
1.0,1830,8,1993,98003
3.0,2550,9,1953,98004
0.0,800,6,1944,98058
3.0,2890,8,1941,98146
1.0,1810,7,1958,98115
2.0,1810,7,1958,98115
0.0,940,6,1949,98118
0.0,1810,7,1973,98024
3.0,2550,9,1951,98122
3.0,2370,9,2008,98034
0.0,1370,6,1931,98106
1.0,1370,6,1931,98106
0.0,1200,6,1953,98002
2.0,2100,7,1912,98107
1.0,2020,7,1995,98014
1.0,1570,7,1965,98030
0.0,1140,8,1980,98028
1.0,1830,7,2002,98038
1.0,1010,8,1982,98074
3.0,1770,8,1971,98155
1.0,2120,7,2006,98059
3.0,3190,10,2003,98144
3.0,2780,8,1951,98004
3.0,3350,8,1912,98103
3.0,3450,8,1972,98033
0.0,1060,6,1983,98106
2.0,1670,8,2000,98027
0.0,2251,8,1957,98003
2.0,1770,7,1929,98117
2.0,1510,8,1978,98052
1.0,1770,7,2004,98038
0.0,1260,7,1987,98031
2.0,1710,7,1981,98033
1.0,2290,7,1950,98133
0.0,790,6,1956,98146
1.0,1820,8,1991,98070
3.0,3180,10,1978,98007
3.0,5280,11,1978,98040
2.0,3240,10,1995,98023
1.0,2390,8,1986,98058
1.0,2500,7,2003,98038
3.0,2290,7,1900,98115
3.0,7440,12,2003,98006
3.0,1600,7,1946,98040
2.0,1120,7,1910,98109
0.0,1340,7,1968,98003
3.0,1670,7,1911,98105
2.0,2830,8,1987,98092
1.0,2700,9,1988,98042
0.0,910,6,1973,98106
0.0,910,6,1973,98106
3.0,2370,8,1926,98103
0.0,880,7,1999,98133
3.0,2050,8,1956,98116
0.0,1180,6,1958,98038
0.0,1070,7,1961,98092
2.0,1380,7,1954,98119
2.0,2680,8,1978,98027
1.0,2100,7,1961,98034
3.0,4133,11,2000,98019
0.0,920,6,1928,98125
0.0,920,6,1928,98125
3.0,1750,7,1973,98075
1.0,1950,7,1963,98052
1.0,1660,7,1958,98146
1.0,2670,8,1996,98092
0.0,980,6,1954,98198
2.0,1780,8,1971,98052
3.0,2370,7,1980,98004
2.0,1640,7,1941,98108
2.0,2610,8,1975,98006
1.0,2030,7,1968,98059
3.0,2590,9,1987,98029
0.0,1620,7,1988,98038
1.0,2040,8,1980,98042
0.0,810,7,1948,98126
1.0,1270,7,1969,98056
0.0,1470,7,1986,98003
2.0,1720,7,1984,98033
1.0,1320,8,2004,98106
0.0,1358,7,2007,98133
0.0,2070,7,1964,98001
3.0,2910,9,1968,98040
0.0,1370,7,1970,98001
2.0,2340,7,1924,98115
3.0,2290,7,1940,98116
2.0,1650,7,1955,98117
0.0,650,5,1931,98133
3.0,2300,8,1980,98027
0.0,620,5,1939,98106
0.0,620,5,1939,98106
0.0,1400,6,1954,98168
2.0,1800,8,1947,98116
0.0,1300,7,1968,98055
0.0,2360,7,1962,98178
0.0,3320,7,1963,98059
3.0,1480,8,1949,98004
3.0,2190,8,1956,98199
3.0,3740,11,1990,98166
0.0,1360,7,1980,98056
1.0,1210,6,1941,98126
3.0,4610,11,2004,98075
1.0,860,7,1927,98115
2.0,2250,8,2003,98125
2.0,2030,8,1976,98027
3.0,3260,8,1950,98155
0.0,1840,7,1953,98166
1.0,1840,7,1953,98166
0.0,2000,7,1997,98038
2.0,2810,9,1992,98072
3.0,1780,7,1925,98103
2.0,2540,9,1997,98075
2.0,2340,7,1971,98118
1.0,1480,7,1943,98146
0.0,1358,7,2007,98133
0.0,1750,7,1979,98042
2.0,1830,8,1990,98040
2.0,1170,7,1947,98115
3.0,3170,10,1992,98075
0.0,1530,7,1977,98042
0.0,1100,7,1947,98155
2.0,2030,8,1994,98029
1.0,1870,8,1978,98058
2.0,3080,10,1990,98038
1.0,2480,7,1968,98027
0.0,910,6,1926,98155
0.0,810,6,1955,98133
3.0,3990,11,2001,98059
1.0,1430,8,2005,98103
2.0,2190,6,1928,98033
3.0,2290,8,1985,98008
3.0,3020,8,1942,98144
3.0,2260,9,2005,98014
0.0,2020,7,1936,98178
3.0,2620,8,1949,98117
3.0,2830,10,2001,98074
2.0,1700,8,1976,98027
0.0,1110,6,1944,98178
1.0,2150,8,1969,98023
3.0,2650,9,1994,98052
3.0,3870,10,1994,98053
2.0,2530,8,1998,98019
0.0,1450,7,1910,98055
1.0,2200,8,2009,98118
0.0,1890,7,1969,98001
2.0,1530,7,1977,98052
0.0,1590,7,1956,98028
3.0,2690,8,1985,98074
0.0,990,7,1972,98042
0.0,1300,7,1976,98056
2.0,1720,8,1909,98118
3.0,2080,7,1958,98033
0.0,1840,8,1994,98003
2.0,4010,9,1997,98178
3.0,3560,9,2003,98029
2.0,1640,8,1930,98115
0.0,530,5,1941,98103
0.0,1990,7,1946,98168
0.0,1690,7,1973,98003
2.0,2670,7,1920,98125
3.0,1930,7,1924,98105
1.0,810,7,1952,98107
2.0,1550,7,1927,98117
1.0,2640,8,1999,98188
2.0,2320,7,2006,98065
1.0,2170,7,2008,98092
3.0,2080,7,1926,98116
1.0,2070,7,1958,98008
1.0,800,7,1944,98107
1.0,2040,8,1977,98042
2.0,2830,9,1993,98011
1.0,1480,6,1920,98117
0.0,1810,7,1978,98023
3.0,1970,8,1924,98103
3.0,2650,8,1905,98116
2.0,2820,9,1972,98003
0.0,1400,7,1981,98056
2.0,1580,8,1985,98029
2.0,1800,8,1987,98072
3.0,3360,8,1963,98118
0.0,1510,6,1975,98001
3.0,4285,10,2013,98004
0.0,1610,7,1990,98042
1.0,2470,8,2004,98038
0.0,1200,6,1977,98030
1.0,1260,7,1949,98117
1.0,920,6,1914,98118
3.0,2540,7,1953,98040
2.0,1870,8,2005,98053
3.0,3060,9,1930,98144
1.0,1950,8,1994,98038
2.0,1730,8,1983,98072
3.0,2570,8,1956,98125
3.0,1490,7,1947,98004
1.0,2040,7,1996,98146
1.0,2690,8,2004,98042
0.0,1610,7,1993,98038
3.0,2520,8,1906,98119
1.0,1550,7,1959,98008
2.0,1800,9,1927,98126
0.0,1170,7,1948,98168
0.0,900,6,1979,98001
3.0,2800,8,1977,98052
2.0,1830,7,1909,98115
2.0,1380,7,1915,98103
2.0,1990,8,1978,98027
2.0,1170,9,2010,98102
0.0,1400,7,1935,98031
3.0,2620,8,1962,98004
0.0,880,7,1978,98198
1.0,2260,8,1965,98055
2.0,1300,6,1958,98033
1.0,1450,8,1983,98052
2.0,1110,7,1904,98109
3.0,1890,9,1963,98112
1.0,1100,8,2007,98144
2.0,1350,7,1939,98199
3.0,3020,8,1968,98029
0.0,730,6,1928,98146
2.0,1390,7,1913,98119
1.0,2710,7,1980,98053
1.0,1530,7,1981,98133
1.0,2170,7,1919,98116
0.0,790,7,1973,98034
0.0,1160,6,1941,98106
1.0,1080,7,1955,98155
0.0,2190,8,1967,98023
2.0,2030,8,1988,98027
1.0,2480,8,1979,98058
0.0,2240,7,1966,98146
1.0,1650,7,1978,98133
2.0,1700,7,1925,98126
1.0,2790,10,1988,98023
3.0,3010,9,1980,98034
3.0,2550,8,1964,98007
3.0,2880,10,1989,98052
1.0,2090,6,1907,98144
0.0,740,5,1952,98056
1.0,960,7,1946,98136
3.0,2100,8,2005,98133
3.0,2540,9,2003,98199
3.0,1650,8,1963,98005
0.0,770,6,1910,98126
2.0,2280,8,1977,98056
2.0,1660,7,1922,98116
1.0,2020,7,1946,98125
0.0,970,7,1968,98001
2.0,2480,8,2002,98053
0.0,1250,7,1968,98059
3.0,4430,12,1998,98005
0.0,740,7,1923,98118
0.0,710,6,1943,98178
1.0,1970,8,1961,98166
2.0,820,7,1939,98199
1.0,1000,7,1918,98136
2.0,3080,9,1997,98053
3.0,2410,8,1973,98006
2.0,2370,9,1993,98056
3.0,4690,10,1995,98006
3.0,2280,8,2002,98053
2.0,1530,7,1942,98199
2.0,3610,7,1989,98014
3.0,1740,7,1923,98119
3.0,3600,9,1976,98008
3.0,3130,7,1953,98115
3.0,3940,9,2007,98065
0.0,2200,6,1944,98168
1.0,1510,7,1955,98155
1.0,1560,7,1980,98059
0.0,1870,7,2008,98038
0.0,2070,8,1979,98042
2.0,1660,7,1981,98155
2.0,2010,7,1978,98014
0.0,1410,7,1961,98092
0.0,1820,7,1967,98003
2.0,2560,8,1989,98014
3.0,2450,8,2010,98027
3.0,3110,7,1914,98105
1.0,2210,8,1985,98058
2.0,2630,9,2008,98065
0.0,2350,7,1962,98118
3.0,4450,9,2010,98199
0.0,1200,6,1961,98023
2.0,1210,6,1904,98125
0.0,1290,7,1966,98023
3.0,3490,10,1968,98074
3.0,3360,9,1997,98052
2.0,2660,8,1948,98108
1.0,770,6,1946,98177
3.0,1800,7,1985,98119
2.0,2900,8,1959,98118
1.0,1430,7,1945,98155
3.0,2550,9,1989,98059
1.0,1310,7,1957,98008
2.0,1430,7,1956,98007
0.0,1880,7,1974,98178
1.0,1600,7,2005,98029
0.0,1760,7,1996,98022
0.0,1180,6,2005,98038
2.0,2330,8,1980,98052
1.0,1960,7,1962,98052
1.0,1140,5,1944,98166
0.0,1400,7,1957,98031
2.0,2710,7,1955,98011
3.0,3510,10,1998,98075
0.0,910,5,1917,98117
2.0,2090,8,1977,98072
1.0,1410,7,1985,98023
2.0,3050,8,1990,98011
3.0,2010,8,1950,98118
1.0,2120,7,1985,98022
2.0,1270,6,1959,98008
2.0,1670,7,1961,98008
2.0,1800,8,2001,98075
2.0,1640,7,1926,98103
0.0,1740,7,1963,98031
1.0,1600,7,1964,98106
2.0,1280,7,1905,98122
3.0,1480,6,1947,98075
1.0,1980,7,2003,98038
3.0,3730,10,1963,98004
1.0,900,7,1984,98034
3.0,3480,8,2014,98109
3.0,2840,7,1952,98004
1.0,2490,9,2005,98042
0.0,1490,7,1999,98065
2.0,1510,8,2006,98053
3.0,2900,10,1994,98075
3.0,2240,7,1995,98117
3.0,2040,9,1921,98102
0.0,1460,7,1972,98028
0.0,990,7,1962,98003
1.0,1970,7,1960,98133
2.0,2660,8,2001,98053
0.0,870,6,1957,98056
0.0,1740,7,1990,98042
0.0,2290,7,2004,98198
2.0,2170,8,1977,98052
1.0,2040,7,1958,98133
1.0,1770,7,1958,98008
0.0,2380,6,1918,98118
1.0,2030,7,1969,98022
3.0,2270,9,1975,98177
3.0,1390,8,1928,98105
1.0,1530,7,1988,98072
1.0,1430,6,1921,98033
2.0,2030,8,1988,98074
1.0,2390,7,2003,98056
2.0,2540,8,1979,98006
1.0,1890,7,1962,98024
1.0,1870,7,1986,98038
1.0,1780,7,1953,98118
2.0,1610,7,1978,98053
0.0,1420,7,1990,98023
3.0,4440,10,1968,98040
3.0,1820,7,1947,98119
2.0,1620,7,1968,98052
0.0,870,7,1948,98133
0.0,1830,7,1962,98198
0.0,2290,7,1967,98042
2.0,1110,7,1967,98006
2.0,1440,7,1906,98107
3.0,3070,8,1928,98125
3.0,2440,8,1961,98006
2.0,2410,9,1974,98008
2.0,2270,9,2002,98056
0.0,2340,8,1960,98146
0.0,1800,7,1983,98003
3.0,2210,9,1977,98004
1.0,1820,7,1977,98053
0.0,1190,7,1955,98198
0.0,1400,7,1986,98038
2.0,2600,8,2003,98028
1.0,910,6,1905,98107
2.0,1760,8,1994,98126
1.0,860,7,1909,98117
2.0,2310,8,1968,98033
3.0,2000,9,1926,98112
3.0,2460,9,1955,98115
0.0,1020,6,1933,98168
2.0,1670,8,2000,98027
1.0,790,7,1941,98117
0.0,2010,7,1952,98178
2.0,2600,9,1999,98056
2.0,1890,8,1967,98008
3.0,4600,9,1918,98004
2.0,2008,7,1992,98118
1.0,880,7,1950,98116
2.0,1700,7,1955,98006
0.0,1730,8,1994,98001
3.0,3910,10,1987,98027
1.0,2160,8,1999,98031
0.0,1200,7,1975,98031
3.0,3860,8,1973,98034
1.0,1320,6,1983,98019
0.0,1280,7,1951,98178
0.0,1100,7,1913,98108
1.0,2170,7,1995,98038
2.0,2720,8,1977,98059
2.0,2520,8,2014,98072
3.0,2560,7,1911,98112
2.0,2650,8,1979,98133
2.0,2870,9,2008,98108
2.0,1230,7,1920,98117
0.0,1450,7,1953,98118
3.0,3180,9,2012,98033
1.0,1800,6,1945,98168
1.0,2020,8,1966,98056
1.0,620,6,1926,98125
2.0,2190,7,1976,98059
0.0,1980,7,1977,98032
0.0,2970,8,1979,98023
1.0,2270,7,2006,98065
2.0,1630,8,1954,98117
0.0,1520,6,1961,98023
3.0,2080,8,1924,98144
3.0,3020,9,1977,98006
0.0,2180,8,1950,98198
2.0,1780,7,1951,98125
1.0,1370,6,1930,98125
3.0,3050,9,1984,98126
2.0,1490,7,1956,98006
1.0,1800,7,2002,98055
2.0,1760,7,1958,98118
2.0,1770,8,1967,98008
0.0,2910,7,1998,98002
2.0,2880,7,1979,98092
1.0,2520,8,1957,98126
3.0,3190,9,1988,98053
1.0,540,5,1905,98107
2.0,3170,7,2000,98059
2.0,1830,7,1957,98008
1.0,1360,8,1936,98126
2.0,1870,7,1978,98014
1.0,1370,7,1982,98034
1.0,1700,7,1972,98034
2.0,1960,6,1900,98144
2.0,4140,7,1978,98125
2.0,1290,7,1941,98115
2.0,2460,7,2006,98065
0.0,1580,7,1967,98003
1.0,700,6,1954,98117
2.0,2410,9,1990,98074
1.0,2180,7,1962,98178
2.0,1950,8,1969,98052
3.0,2630,8,1996,98053
0.0,2050,7,1973,98058
0.0,790,6,1944,98178
2.0,1070,6,1900,98122
3.0,13540,12,1999,98053
0.0,2320,8,1987,98003
3.0,2670,9,1989,98029
0.0,700,5,1952,98056
0.0,860,6,1960,98178
1.0,3490,8,1976,98058
1.0,1160,7,1980,98059
3.0,3650,10,1996,98077
2.0,1550,7,1957,98008
3.0,2620,9,1974,98040
0.0,720,6,1947,98126
1.0,1380,7,1982,98106
